name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,other_fuel1,other_fuel2,other_fuel3,commissioning_year,owner,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,generation_gwh_2018,generation_gwh_2019,generation_data_source,estimated_generation_gwh_2013,estimated_generation_gwh_2014,estimated_generation_gwh_2015,estimated_generation_gwh_2016,estimated_generation_gwh_2017,state,adj_latitude,adj_longitude,avg_air_temperature,avg_alpha,avg_aod,avg_asymmetry,avg_cld_opd_dcomp,avg_cld_reff_dcomp,avg_clearsky_dhi,avg_clearsky_dni,avg_clearsky_ghi,avg_cloud_press_acha,avg_cloud_type,avg_dew_point,avg_dhi,avg_dni,avg_ghi,avg_ozone,avg_relative_humidity,avg_solar_zenith_angle,avg_ssa,avg_surface_albedo,avg_surface_pressure,avg_total_precipitable_water,avg_wind_direction,avg_wind_speed,std_air_temperature,std_alpha,std_aod,std_asymmetry,std_cld_opd_dcomp,std_cld_reff_dcomp,std_clearsky_dhi,std_clearsky_dni,std_clearsky_ghi,std_cloud_press_acha,std_cloud_type,std_dew_point,std_dhi,std_dni,std_ghi,std_ozone,std_relative_humidity,std_solar_zenith_angle,std_ssa,std_surface_albedo,std_surface_pressure,std_total_precipitable_water,std_wind_direction,std_wind_speed,wind_u5,wind_5_10,wind_10_15,wind_15_20,wind_20_25,wind_o25,temp_u0,temp_0_10,temp_10_20,temp_20_30,temp_30_40,temp_o40,wind_power_density
Antrim Wind,USA0059953,28.8,43.0643,-72.0063,Wind,,,,2020,Antrim Wind Energy LLC,2019,,,,,,,6.04,U.S. Energy Information Administration,,,,,84.57,New Hampshire,43.05,-72.02,6.49566210045662,1.2702203196347,0.150723424657534,0.60363698630137,4.39685159817352,4.07218493150685,50.0224885844749,327.875684931507,227.180365296804,137.484246575342,3.10159817351598,3.74006849315069,64.415296803653,192.604680365297,165.924543378995,0.32543196347032,80.9547888127854,89.6850171232877,0.932817351598173,0.286931506849315,963.823059360731,1.62819634703196,229.896232876712,0.159977168949772,10.3506658023767,0.199578744368108,0.123161180113305,0.015818338067829,12.4148563583341,8.73150707346787,63.9971644007857,370.161744484773,300.736593248291,245.730834252673,2.95803174150328,10.1294314162852,97.2846299168712,313.371551396532,248.84052473265,0.038148965183169,17.9885097960178,34.5824707661547,0.025825343651559,0.299537375204339,8.39972916236247,1.14909014544599,91.6449202156557,0.253952318951139,1,0,0,0,0,0,0.259132420091324,0.334360730593607,0.286301369863014,0.119520547945205,0.000684931506849,0,0.03980882764224
Latigo Wind Park,USA0059965,62.1,37.8867,-109.3684,Wind,,,,2016,Sustainable Power Group  LLC,2019,,,,104.485,153.706,155.251,165.201,U.S. Energy Information Administration,,,,,187.08,Utah,37.89,-109.38,8.06051369863014,1.17815639269406,0.065067819634703,0.619146118721461,3.07961415525114,4.38167351598174,36.3901826484018,405.906278538813,262.332305936073,99.4247716894977,2.85114155251142,-3.20280821917808,61.2117579908676,280.312442922374,216.186757990868,0.296239611872146,48.8377180365297,89.7121438356164,0.928695205479452,0.339095890410959,771.730479452055,0.883926940639269,204.41700913242,2.37111872146119,10.6814587344153,0.262980398800362,0.044997170609116,0.0098898786417,11.1701560926528,10.7533071872882,42.6849592757035,435.990209251675,338.985058744802,192.3627555657,3.07237448860449,6.83684126674001,100.608392551039,381.526460934388,302.098500006087,0.030155582213948,23.7966436701455,37.1971170283575,0.024216456814851,0.317449603998811,5.97327249043701,0.605273336612417,95.5103640564534,1.58547894887341,0.92648401826484,0.072945205479452,0.000570776255708,0,0,0,0.263926940639269,0.303881278538813,0.262671232876712,0.151255707762557,0.018264840182648,0,17.2097849645924
Desert Wind Farm  LLC,USA0059968,208,36.31,-76.42,Wind,,,,2017,Avangrid Renewables LLC,2019,,,,6.233,470.743,542.772,523.139,U.S. Energy Information Administration,,,,,610.84,North Carolina,36.29,-76.42,15.184703196347,1.23796803652968,0.197783447488585,0.608519406392694,3.59436643835616,3.55436872146119,58.0025114155251,312.358105022831,240.837671232877,123.367123287671,2.98664383561644,11.3503424657534,72.8761415525114,199.390296803653,188.773059360731,0.304166552511416,82.2315399543379,89.6795799086758,0.949841324200913,0.15813698630137,1012.78196347032,2.51332191780822,186.283904109589,3.21905251141552,9.14055111487251,0.279605689219819,0.174236746664172,0.012900642000738,11.5722453820801,9.12963116674254,74.2171840253435,354.938683949119,313.622649238101,242.64489371144,3.00766595378963,8.50954204518611,106.402558277249,305.726376711699,272.474439093162,0.030874495540378,17.9722194600534,37.9723854614342,0.022314889066397,0.054940394867328,6.86550132718299,1.48094654309067,102.50665694525,1.70303684352196,0.852739726027397,0.145091324200913,0.001027397260274,0.001141552511416,0,0,0.027054794520548,0.276141552511416,0.330251141552511,0.318036529680365,0.04851598173516,0,41.4653961312161
Bearkat,USA0059972,196.7,31.7272,-101.582,Wind,,,,2018,Bearkat Wind Energy 1  LLC,2019,,,,,,727.476,753.769,U.S. Energy Information Administration,,,,,577.65,Texas,31.73,-101.58,17.289497716895,1.19138470319635,0.127290011415525,0.61458105022831,2.06902511415525,3.10950913242009,49.2075342465753,357.555936073059,265.162557077626,80.3527397260274,2.11084474885845,7.05821917808219,62.8254566210046,278.141210045662,232.743493150685,0.285146118721461,57.6056757990868,89.7327123287671,0.941075342465753,0.22758904109589,916.881278538813,1.96857305936073,169.975684931507,3.57923515981735,10.3480075166702,0.239322412866523,0.083663568237484,0.008775890946834,8.55294019564248,10.3100129085552,59.1855034997056,395.437305843658,340.429157121006,193.285013850665,2.98893258670391,8.9796466216482,90.5856705704111,367.62379338333,318.883442410398,0.024569315254174,24.6391241718178,40.1394546745495,0.025201177479314,0.051781372759265,6.18767121602847,1.20553130461116,74.8917406033798,1.72115009054922,0.791324200913242,0.207420091324201,0.001255707762557,0,0,0,0.041095890410959,0.21472602739726,0.272260273972603,0.34703196347032,0.124885844748858,0,43.8347728313426
Golden West Power Partners LLC,USA0059974,250,38.935,-104.212,Wind,,,,2015,Golden West Power Partners  LLC,2019,,,184.53,852.605,845.902,869.041,759.309,U.S. Energy Information Administration,,,,855.04,816.66,Colorado,38.93,-104.22,8.76146118721461,1.24983219178082,0.079614965753425,0.614600456621004,2.56328881278539,4.32403424657534,38.2066210045662,392.109817351598,255.68105022831,94.7076484018265,3.00662100456621,-2.09190639269406,59.6770547945206,278.2649543379,215.669406392694,0.301529109589041,50.285696347032,89.674350456621,0.921873287671233,0.315123287671233,797.015867579909,1.02545662100457,214.702511415525,2.87164383561644,10.7337559615921,0.227236488293784,0.050225632893396,0.00842236638358,9.14299943758469,11.304926051944,44.9172018791849,424.097695187603,331.76803059506,190.670584911869,3.10121525711685,7.89481851465666,94.7217008666444,378.996347924143,300.728945941432,0.031908664203661,22.0543208818763,36.6671390387341,0.030056186633448,0.26345501787589,5.85771935771842,0.6757190634313,102.031072772192,1.7202373312676,0.89189497716895,0.10513698630137,0.00296803652968,0,0,0,0.217579908675799,0.321232876712329,0.285045662100457,0.145547945205479,0.030593607305936,0,27.8750872535503
Carousel Wind Farm LLC,USA0059975,150,39.334,-102.173,Wind,,,,2015,Carousel Wind Farm  LLC,2019,,,73.7,579.696,649.012,654.325,610.661,U.S. Energy Information Administration,,,,557.71,515.71,Colorado,39.33,-102.18,11.265799086758,1.28298287671233,0.103370136986301,0.613969178082192,2.51354109589041,4.8073002283105,42.612100456621,367.300799086758,246.59703196347,108.282648401826,2.99566210045662,1.7349200913242,59.5294520547945,259.741095890411,207.367694063927,0.30701997716895,56.7419406392694,89.6867066210046,0.927317351598174,0.265452054794521,871.946803652968,1.39240867579909,194.13698630137,3.36268264840183,11.1069723536049,0.220758953812814,0.089236826757527,0.008399905400656,9.35142465494313,12.8353430688568,52.1975894724041,402.236772941275,321.23957608354,216.990262433962,2.98863591843289,8.69674208107064,89.0894607082611,357.538036231425,293.017296280948,0.03393067991168,21.5191189522363,36.4697598109985,0.028350701960653,0.197754867012887,7.0993376315116,0.859282193332674,101.820964738722,1.83809295895827,0.827397260273973,0.167808219178082,0.004794520547945,0,0,0,0.15365296803653,0.315296803652968,0.279223744292237,0.193036529680365,0.0587899543379,0,42.067813945609
Grant Wind  LLC,USA0060013,151.8,36.9271,-97.6963,Wind,,,,2016,Southern Power Co,2019,,,,405.759,419.672,565.336,580.506,U.S. Energy Information Administration,,,,,598.85,Oklahoma,36.93,-97.7,14.0235730593607,1.27468721461187,0.160564714611872,0.607739726027397,2.96209931506849,3.80324429223744,52.9264840182648,330.177283105023,243.74600456621,104.974543378995,2.5953196347032,7.26539954337899,63.975,235.678196347032,201.090182648402,0.300973744292237,68.0079360730594,89.7108618721461,0.928786529680365,0.214876712328767,969.060730593607,2.03755707762557,168.231849315069,3.24053652968036,11.3220932149269,0.277446679843476,0.12655799147369,0.008766677357381,10.8382558291026,10.7915886067444,66.3918565312439,371.808337611911,316.813355929721,222.499472402836,2.99700017645161,10.1222439317967,92.7840089681702,335.470608556049,285.922002718887,0.027905413382101,20.4994581877509,37.6577164128811,0.029349493804613,0.141156858752074,7.1252628832718,1.20092257731149,95.2658010204534,1.74537273034835,0.823173515981735,0.176712328767123,0.000114155251142,0,0,0,0.107077625570776,0.260502283105023,0.268835616438356,0.275913242009132,0.087214611872146,0.000456621004566,39.2346086300042
Findlay Wind Farm,USA0060015,3,41.1012,-83.6444,Wind,,,,2016,Findlay Wind Farm,2019,,,0,7.114,8.356,7.473,7.863,U.S. Energy Information Administration,,,,,8.74,Ohio,41.09,-83.66,9.68025114155251,1.28875456621005,0.174748093607306,0.600409817351598,4.91567237442922,4.54123858447489,53.9049086757991,317.304908675799,230.305593607306,154.095662100457,3.48869863013699,5.90470319634703,69.0299086757991,174.216552511416,167.265525114155,0.321487442922374,79.9858230593607,89.7045057077626,0.942297945205479,0.273534246575342,982.218835616438,1.88413242009132,196.730936073059,3.1836301369863,10.6418797877245,0.206982592609942,0.125861587430119,0.01183036857053,13.5539662986384,10.143598064617,66.7669477988222,359.140424926083,303.176979171086,261.146734814874,2.96718893543748,10.1669261114529,102.511568655498,290.876754527047,253.250432029045,0.038062653556268,17.1257346509944,35.5864455897188,0.024163735524527,0.251429561049686,7.44458594089863,1.27458536576058,94.0734258646845,1.80881443303499,0.830936073059361,0.168264840182648,0.000799086757991,0,0,0,0.208904109589041,0.284474885844749,0.27203196347032,0.23162100456621,0.00296803652968,0,41.6263484282429
Golden Hills Wind,USA0060049,85.9,37.7133,-121.6404,Wind,,,,2016,Golden Hills Wind  LLC,2019,,,8.227,282.731,283.463,306.466,287.655,U.S. Energy Information Administration,,,,,280.5,California,37.73,-121.66,13.7119406392694,1.04708105022831,0.091457602739726,0.645496575342466,1.87551598173516,2.29703538812785,42.1729452054795,361.953652968037,249.356506849315,84.3931506849315,1.73230593607306,6.98998858447489,52.3509132420091,288.336301369863,223.297146118721,0.298867922374429,71.1182591324201,89.72125456621,0.921163242009132,0.19041095890411,979.829908675799,1.43079908675799,225.4850456621,2.10494292237443,7.84849192250738,0.249464555011561,0.040015302857111,0.008872768207779,8.37217125449455,7.2045451827985,48.5430997452601,396.010430825089,325.86232869664,216.698345766897,2.62559533192805,3.67353194979587,73.8482549518942,373.354976835548,312.226283328274,0.030608647318375,26.5639109944914,37.269259897101,0.021382701592384,0.032080308310119,5.11116786830185,0.52574912919422,84.3067012027631,1.11926651472682,0.987328767123288,0.012671232876712,0,0,0,0,0.001598173515982,0.331278538812785,0.458333333333333,0.163698630136986,0.044634703196347,0.000456621004566,10.7035596405163
Los Vientos V Wind Power,USA0060059,110,26.4117,-98.5716,Wind,,,,2016,Los Vientos Windpower V  LLC,2019,,,16.077,372.514,386.442,369.643,467.397,U.S. Energy Information Administration,,,,,383.76,Texas,26.41,-98.58,23.3678538812785,1.0814600456621,0.172370057077626,0.624988584474886,2.58903881278539,2.87662100456621,56.758904109589,327.504337899543,266.981849315068,108.280593607306,2.34132420091324,16.0444063926941,72.699200913242,235.322488584475,224.278767123288,0.274094863013699,69.6687305936073,89.7694075342466,0.950987442922374,0.192931506849315,997.916552511416,3.19601598173516,143.340867579909,3.47426940639269,7.22926690338547,0.290965372026843,0.106904807224742,0.009069737794357,9.86378837390845,8.71821653181612,67.7721730767716,368.703091101194,341.795037936808,243.653988771775,2.92246535068322,6.69857278734481,103.9724972385,333.410326262771,310.658366155504,0.019235829656169,23.7938224036371,42.481103501242,0.022923235551827,0.020215502505875,6.65860242756229,1.35067676921771,76.5323492123405,1.67631773029448,0.795890410958904,0.204109589041096,0,0,0,0,0,0.03675799086758,0.250570776255708,0.509018264840183,0.202625570776256,0.001027397260274,41.8730946678803
Cedar Bluff Wind  LLC,USA0060069,198.6,38.6976,-99.7293,Wind,,,,2016,Cedar Bluff Wind  LLC,2019,,,69.296,814.638,812.798,769.12,826.36,U.S. Energy Information Administration,,,,,779.95,Kansas,38.69,-99.74,12.3267694063927,1.30430251141552,0.119184885844749,0.609920091324201,2.94306164383562,4.14411872146119,45.8038812785388,350.964611872146,243.465753424657,104.202511415525,2.81335616438356,4.44680365296804,61.3148401826484,248.726598173516,201.999543378995,0.305382077625571,62.2387283105023,89.6989691780822,0.927449771689498,0.248301369863014,926.468493150685,1.75728310502283,192.848515981735,3.57205479452055,11.3926033070238,0.252205961156765,0.08902722991613,0.00807176758555,10.9007015341601,11.1345454969775,55.4686622909837,387.671099805483,316.955246852828,216.111423449319,3.13734024368633,10.2406582360494,91.4534550320721,346.604184888231,285.550993454418,0.031241846765049,20.6522438542125,36.7879225618215,0.024853515823849,0.19319765483499,6.8965885957541,1.12248986011527,103.092498465246,1.95790690043922,0.775570776255708,0.222374429223744,0.002054794520548,0,0,0,0.143949771689498,0.282990867579909,0.2587899543379,0.248744292237443,0.065296803652968,0.000228310502283,51.6089887701412
South Plains II,USA0060087,300,34.197,-101.3815,Wind,,,,2016,Novatus Energy,2019,,,,672.154,1097.241,1154.432,1105.713,U.S. Energy Information Administration,,,,,1069.53,Texas,34.21,-101.38,14.9925799086758,1.2492100456621,0.118881849315068,0.611350456621005,2.40829908675799,3.20309246575342,46.2861872146119,363.382762557078,259.923515981735,87.4654109589041,2.51221461187215,4.22408675799087,59.8297945205479,280.250913242009,226.154566210046,0.292757762557078,53.6142260273973,89.6982442922374,0.930836757990868,0.20358904109589,898.296803652968,1.66713470319635,180.470205479452,3.52840182648402,10.9590485001666,0.263412738775696,0.098113124458966,0.011761150825547,10.3561212649736,9.73860544059175,57.1351972790072,401.041272485909,334.817596146033,201.551926730793,2.95535063547446,8.65376048391802,89.6393950462073,372.289676839019,311.672980679337,0.027830077952271,22.3840917630915,38.9782688408062,0.026568096714017,0.106655229417475,6.54444159655833,1.01394883830262,91.5161438858664,1.74365037318942,0.806506849315068,0.19189497716895,0.001598173515982,0,0,0,0.07865296803653,0.262557077625571,0.272260273972603,0.286301369863014,0.099315068493151,0.000913242009132,43.0174736406675
Sunflower Wind Project,USA0060088,104,46.8376,-102.0746,Wind,,,,2017,Novatus Energy,2019,,,,62.53,456.38,425.173,438.251,U.S. Energy Information Administration,,,,,305.42,North Dakota,46.85,-102.06,6.99066210045662,1.25756849315068,0.107187636986301,0.61825799086758,3.7953801369863,5.01678310502283,42.5498858447489,344.123287671233,217.917808219178,132.375570776256,3.29029680365297,0.12148401826484,58.0407534246575,211.220662100457,168.685159817352,0.328191894977169,65.5569931506849,89.6486621004566,0.936155251141552,0.318383561643836,926.135388127854,1.30413242009132,209.755593607306,3.69329908675799,11.8736211223475,0.199850346093777,0.08709700262674,0.007858748292859,11.9269701910287,11.6436412759498,52.7081914646628,381.006365502697,291.419867825158,234.032698894987,3.02034152466343,9.30270690651691,87.1033032646581,320.665170267045,252.934178379582,0.041468187213175,20.8454302729589,32.6245784120836,0.022204191617655,0.276011446563163,7.50697871420765,0.813579834342323,98.5573273398002,2.0896487835043,0.753538812785388,0.238926940639269,0.007305936073059,0.000228310502283,0,0,0.289497716894977,0.304223744292237,0.238013698630137,0.138812785388128,0.028995433789954,0.000456621004566,61.1237520491667
Javelina Wind Energy  LLC,USA0060104,249.7,27.32,-99,Wind,,,,2016,Javelina Wind Energy  LLC,2019,,,56.434,912.017,946.436,962.468,966.591,U.S. Energy Information Administration,,,,,889.33,Texas,27.33,-99.02,22.0749885844749,1.11392808219178,0.163297431506849,0.624151826484018,2.30859246575342,2.81121118721461,54.2788812785388,332.443150684931,265.936301369863,96.1857305936073,2.19315068493151,14.6415182648402,70.7333333333333,243.393378995434,226.018721461187,0.27740502283105,69.1131735159818,89.7590616438356,0.95168607305936,0.154657534246575,986.019634703196,2.96594748858447,141.030479452055,3.32318493150685,8.36797077739738,0.314891576377475,0.107427213551499,0.009043893918656,8.65731479023923,9.03031803402198,65.4611056861444,373.845222852231,340.740423379929,226.645902591864,2.97821598251055,7.99049627994999,102.236206417235,339.43725192249,311.728269910477,0.018308009634592,25.008661430132,42.0928775394755,0.023696609541393,0.040755945587968,6.68613558036167,1.32154227632344,78.8992022562022,1.64414767930716,0.828538812785388,0.170776255707763,0.000684931506849,0,0,0,0.000456621004566,0.089155251141553,0.251598173515982,0.469178082191781,0.185388127853881,0.004223744292237,37.6039048240808
Harpster Wind,USA0060126,1.5,40.7183,-83.2287,Wind,,,,2016,OEE XVII  LLC,2019,,,,2.611,3.664,3.26,3.425,U.S. Energy Information Administration,,,,,4.74,Ohio,40.73,-83.22,9.89793378995434,1.27078538812785,0.173797408675799,0.599769406392694,5.36040525114155,4.66160730593607,54.0328767123288,318.172260273973,231.926255707763,150.258904109589,3.57488584474886,6.12884703196347,67.9389269406393,172.468378995434,166.417123287671,0.315926598173516,80.2126255707763,89.686602739726,0.943595890410959,0.275123287671233,980.130365296804,1.9050799086758,198.318835616438,3.13904109589041,10.5850325781524,0.213174633250251,0.121392382254046,0.012447763919205,14.1788237136224,10.122247029587,66.8693459023258,360.268648660519,305.027338837836,254.668741057591,2.96799662776129,10.2141316978928,100.186686657078,291.442255854962,254.656170255619,0.034502256233922,17.2209693689386,35.768471964536,0.022077927188847,0.251255038534934,7.73218325296457,1.22400756295153,100.174540880672,1.79643634882752,0.842922374429224,0.154680365296804,0.002397260273973,0,0,0,0.197146118721461,0.272374429223744,0.29783105022831,0.228767123287671,0.003881278538813,0,40.0486334975665
